,P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
52593,True,0.1007826625292052,387,618,0,0.760079536225377,1,0.8527822823640723,0,0.8027834474725016,0,0.7844052863145279
52592,False,0.8838198942948886,604,2035,0,0.31348852436034624,1,0.18428167119157923,0,0.2975596924527051,0,0.2702844086728011
52590,True,0.5507508024272258,683,938,0,0.7090607179682163,1,0.4322466615579006,0,0.3911058293308467,0,0.5184972444864342
52586,False,0.6329868979259946,951,825,0,0.5683587703229536,1,0.42509686264865276,0,0.3311552766823638,0,0.43490474966341497
52591,True,0.18552731521930133,1004,1025,0,0.6215450429051741,1,0.7871449169376216,0,0.7908702920864167,0,0.739952547467891
52581,False,0.9395659998240874,801,1120,0,0.19887289019881704,1,0.10844703648280718,0,0.047661791750057025,0,0.13746501484821316
52600,True,0.35561528066577497,1110,598,0,0.5321674433387094,1,0.5922674062159015,0,0.5904475882939039,0,0.3960533638297694
52608,True,0.27834834062237424,2570,857,0,0.5326757084116956,1,0.8230992113909038,0,0.434477990984348,0,0.5785319930290492
52600,False,0.644384719334225,598,1110,0,0.46783255666129064,1,0.40773259378409854,0,0.40955241170609613,0,0.6039466361702306
52608,False,0.7216516593776258,857,2570,0,0.46732429158830435,1,0.1769007886090962,0,0.5655220090156521,0,0.42146800697095077
52621,False,0.7492127850748513,683,2595,0,0.42099232546195364,1,0.21929399938452154,0,0.5363974814492347,0,0.3125409598444101
52619,True,0.7922493436930993,781,1147,0,0.4566267833169454,1,0.3758342838352601,0,0.2364433570280166,0,0.1527850741793572
52625,False,0.3782693529683013,387,4515,0,0.4296316436346418,1,0.5677824659491699,0,0.568828413846192,0,0.5086491514892696
52617,False,0.8959285244342284,936,2670,0,0.2281535545864226,1,0.07338841988382361,0,0.17956119257380299,0,0.2375891374184259
52614,True,0.19902113019016576,4645,1105,0,0.7162190290339014,1,0.8248530179578003,0,0.7021640219576782,0,0.5645245262047371
52618,False,0.3070689763223052,1120,1690,0,0.6107189550726357,1,0.7032121346397716,0,0.8285557870742383,0,0.7595913199788726
52626,False,0.4790438944225775,825,1381,0,0.39164285135903365,1,0.49634742098781337,0,0.6751901289802997,0,0.5937432799115678
52614,False,0.8009788698098342,1105,4645,0,0.28378097096609856,1,0.1751469820421997,0,0.29783597804232176,0,0.43547547379526286
52617,True,0.10407147556577157,2670,936,0,0.7718464454135774,1,0.9266115801161764,0,0.820438807426197,0,0.7624108625815741
52618,True,0.6929310236776949,1690,1120,0,0.3892810449273642,1,0.2967878653602284,0,0.1714442129257617,0,0.2404086800211274
52619,False,0.2077506563069007,1147,781,0,0.5433732166830546,1,0.6241657161647399,0,0.7635566429719833,0,0.8472149258206428
52621,True,0.25078721492514866,2595,683,0,0.5790076745380464,1,0.7807060006154785,0,0.4636025185507653,0,0.6874590401555899
52625,True,0.6217306470316988,4515,387,0,0.5703683563653582,1,0.43221753405083,0,0.431171586153808,0,0.4913508485107304
52626,True,0.5209561055774226,1381,825,0,0.6083571486409663,1,0.5036525790121866,0,0.3248098710197002,0,0.4062567200884321
52630,False,0.6595966582070103,1525,2570,0,0.4958086940628742,1,0.40251770427842404,0,0.6069051831923703,0,0.34313445949725163
52632,True,0.5806550818877911,3050,1206,0,0.4857462433709781,1,0.4059660162786902,0,0.547610019183342,0,0.4163809931392193
52632,False,0.4193449181122089,1206,3050,0,0.514253756629022,1,0.5940339837213098,0,0.45238998081665804,0,0.5836190068607807
52630,True,0.3404033417929897,2570,1525,0,0.5041913059371258,1,0.597482295721576,0,0.3930948168076297,0,0.6568655405027484
52637,True,0.07922336796122365,9795,1110,0,0.7031226509517872,1,0.9479086240390364,0,0.8807012777174908,0,0.9675993930752056
52642,True,0.5604092765094587,4645,1004,0,0.6525982787281595,1,0.4547609685015197,0,0.4273078655990712,0,0.5500494165042535
52641,True,0.26160430082001473,4515,781,0,0.7770240410915117,1,0.7776477478328712,0,0.6580046404333111,0,0.7362138605377725
52637,False,0.9207766320387764,1110,9795,0,0.29687734904821284,1,0.05209137596096358,0,0.11929872228250915,0,0.032400606924794406
52642,False,0.4395907234905413,1004,4645,0,0.34740172127184055,1,0.5452390314984803,0,0.5726921344009288,0,0.44995058349574646
52641,False,0.7383956991799853,781,4515,0,0.22297595890848831,1,0.22235225216712884,0,0.3419953595666889,0,0.2637861394622275
52644,False,0.6042475366139983,1690,2670,0,0.4200023938016003,1,0.36541282093792615,0,0.34753676060443495,0,0.4656912806890615
52644,True,0.3957524633860017,2670,1690,0,0.5799976061983997,1,0.6345871790620738,0,0.652463239395565,0,0.5343087193109385
52652,False,0.6929065604488596,2595,6260,0,0.28585421303404746,1,0.31744921692028794,0,0.4003066523632951,0,0.39043512481968234
52652,True,0.30709343955114043,6260,2595,0,0.7141457869659525,1,0.6825507830797121,0,0.5996933476367049,0,0.6095648751803177
52653,False,0.5145456243515854,4645,2670,0,0.5816279889022926,1,0.48088070226677637,0,0.3960780500237797,0,0.45095573893714525
52654,False,0.8777600869865201,3605,9795,0,0.36918884726972645,1,0.12570681673809747,0,0.09138031818345638,0,0.0659824472176056
52653,True,0.48545437564841465,2670,4645,0,0.4183720110977074,1,0.5191192977332236,0,0.6039219499762203,0,0.5490442610628548
52654,True,0.12223991301347992,9795,3605,0,0.6308111527302735,1,0.8742931832619025,0,0.9086196818165436,0,0.9340175527823944
52656,False,0.6780362584354989,4515,6260,0,0.392654854455874,1,0.31083061701027004,0,0.6934639153170628,0,0.4361091133917008
52656,True,0.32196374156450114,6260,4515,0,0.607345145544126,1,0.68916938298973,0,0.3065360846829372,0,0.5638908866082992
52660,True,0.26293504453684935,9795,6260,0,0.2505943429130952,1,0.7256627619585224,0,0.9175428302919988,0,0.889323829531164
52660,False,0.7370649554631507,6260,9795,0,0.7494056570869048,1,0.2743372380414776,0,0.08245716970800121,0,0.11067617046883604
54784,False,0.5897111063194901,184,392,0,0.4078832464480676,1,0.3804038010901115,0,0.6361293877974827,0,0.6579267549537828
54784,True,0.4102888936805099,392,184,0,0.5921167535519324,1,0.6195961989098885,0,0.3638706122025172,0,0.3420732450462171
53840,True,0.4352083944680657,902,938,0,0.6568690554343676,1,0.5488342516589604,0,0.3039579600705279,0,0.578614216231423
54796,True,0.4849559723422646,1025,392,0,0.5630395737026911,1,0.5111439486905783,0,0.6244331262173495,0,0.3851861109366925
53841,False,0.2833662145810886,1381,902,0,0.5477342162746539,1,0.8206333974834457,0,0.3565705578847693,0,0.41311073956156363
53840,False,0.5647916055319343,938,902,0,0.3431309445656324,1,0.4511657483410396,0,0.6960420399294721,0,0.42138578376857705
53841,True,0.7166337854189113,902,1381,0,0.4522657837253461,1,0.1793666025165543,0,0.6434294421152307,0,0.5868892604384364
54796,False,0.5150440276577354,392,1025,0,0.4369604262973089,1,0.48885605130942167,0,0.3755668737826505,0,0.6148138890633075
53842,False,0.5654068163593893,850,826,0,0.622475839165918,1,0.4456340798316656,0,0.39395580166299715,0,0.5395911834193912
53845,False,0.6552893748997627,499,985,0,0.42133124896665386,1,0.4163508872243784,0,0.32315391596349785,0,0.4853626606417306
54802,True,0.8433644254467266,853,1075,0,0.151519700596526,1,0.2363749848973979,0,0.0968112521417577,0,0.1124811276378619
54802,False,0.1566355745532734,1075,853,0,0.848480299403474,1,0.7636250151026021,0,0.9031887478582423,0,0.8875188723621381
53845,True,0.3447106251002373,985,499,0,0.5786687510333461,1,0.5836491127756216,0,0.6768460840365021,0,0.5146373393582694
53842,True,0.4345931836406107,826,850,0,0.3775241608340821,1,0.5543659201683344,0,0.6060441983370028,0,0.4604088165806088
54804,True,0.30324544715529844,2135,1120,0,0.5400844236312639,1,0.6830739865805067,0,0.8399962925573677,0,0.7175078451305451
54806,True,0.6938186471088807,853,1985,0,0.3666339770045643,1,0.3741039284149421,0,0.3291532113628581,0,0.353848559185799
53848,True,0.41642181818757606,1925,826,0,0.4917852227648975,1,0.5202190022436753,0,0.6840522976388617,0,0.5674417167254648
53847,True,0.4885900613005576,902,902,0,0.4934337662015551,1,0.3579481108555326,0,0.6367973341920684,0,0.5581176114240559
53849,True,0.2407794616796637,3030,985,0,0.7208076053159178,1,0.732413062594937,0,0.7875019623713478,0,0.6824276395526528
54807,False,0.5039599448719845,1474,1025,0,0.40923025753890185,1,0.4830734341837871,0,0.4320753642939501,0,0.5899558259791018
54806,False,0.3061813528911193,1985,853,0,0.6333660229954357,1,0.6258960715850579,0,0.6708467886371419,0,0.6461514408142011
54804,False,0.6967545528447016,1120,2135,0,0.45991557636873615,1,0.31692601341949334,0,0.16000370744263226,0,0.2824921548694549
53849,False,0.7592205383203363,985,3030,0,0.2791923946840822,1,0.267586937405063,0,0.21249803762865216,0,0.31757236044734716
53848,False,0.5835781818124239,826,1925,0,0.5082147772351024,1,0.47978099775632466,0,0.31594770236113834,0,0.43255828327453516
53847,False,0.5114099386994424,902,902,0,0.5065662337984449,1,0.6420518891444674,0,0.3632026658079316,0,0.4418823885759441
54807,True,0.4960400551280155,1025,1474,0,0.5907697424610981,1,0.5169265658162129,0,0.5679246357060499,0,0.4100441740208982
53852,False,0.5518344463395788,1735,3030,0,0.3925372634454667,1,0.45492539903293006,0,0.34753676060443495,0,0.4656912806890615
54809,False,0.5040292234746548,853,1025,0,0.36819652454702645,1,0.5355810086528243,0,0.5427808951705363,0,0.5964625593570259
53851,True,0.5812862899463345,902,1925,0,0.532597180953674,1,0.3824367747930207,0,0.2655906943477661,0,0.5633500617441443
54809,True,0.49597077652534516,1025,853,0,0.6318034754529736,1,0.4644189913471757,0,0.4572191048294637,0,0.4035374406429742
54808,False,0.5764404790281944,1295,2135,0,0.46168728631861466,1,0.4099233196294002,0,0.30372560110134617,0,0.30167326599494115
53851,False,0.4187137100536655,1925,902,0,0.46740281904632597,1,0.6175632252069794,0,0.7344093056522338,0,0.43664993825585574
53852,True,0.4481655536604212,3030,1735,0,0.6074627365545333,1,0.5450746009670699,0,0.652463239395565,0,0.5343087193109385
54808,True,0.4235595209718056,2135,1295,0,0.5383127136813853,1,0.5900766803705998,0,0.6962743988986538,0,0.6983267340050588
53853,True,0.221622083717666,3030,902,0,0.6998032476338371,1,0.8649398135776507,0,0.7937412385887362,0,0.660382484507699
54810,True,0.35779623633163804,2135,1025,0,0.4888769429751303,1,0.6089739465217534,0,0.7642681474339982,0,0.8365975068438021
53853,False,0.778377916282334,902,3030,0,0.30019675236616294,1,0.1350601864223493,0,0.20625876141126376,0,0.339617515492301
54810,False,0.642203763668362,1025,2135,0,0.5111230570248697,1,0.3910260534782466,0,0.23573185256600182,0,0.16340249315619793
55517,False,0.3011205705798199,1085,2685,0,0.6602515494757085,1,0.6145620263068181,0,0.9317986191169434,0,0.7967836817179985
56197,True,0.8295291271121695,720,982,1,0.412168755615293,0,0.1014970918994647,0,0.2106169370056949,0,0.3464201569048424
56193,False,0.4129230040655311,826,1286,1,0.589243732936142,0,0.3663060999151996,0,0.6865412888826847,0,0.24635242089965437
55513,False,0.3078825481267302,900,1198,0,0.5786843799030227,1,0.5328184881585467,0,0.7283853406188504,0,0.5006213091182048
55517,True,0.6988794294201801,2685,1085,0,0.3397484505242915,1,0.3854379736931819,0,0.0682013808830566,0,0.2032163182820015
56193,True,0.5870769959344688,1286,826,1,0.410756267063858,0,0.6336939000848004,0,0.3134587111173153,0,0.7536475791003456
55513,True,0.6921174518732698,1198,900,0,0.4213156200969773,1,0.4671815118414533,0,0.2716146593811496,0,0.4993786908817952
56197,False,0.1704708728878305,982,720,1,0.587831244384707,0,0.8985029081005353,0,0.789383062994305,0,0.6535798430951576
56200,False,0.6209339069508136,1030,1340,1,0.4688111421408262,0,0.4033253319759098,0,0.5085243280527532,0,0.3225604895080385
55525,True,0.6940737773946501,1970,2385,0,0.4496265471428697,1,0.2384362256506086,0,0.4881096933276129,0,0.2479654146225689
55524,False,0.7076940763151844,451,3280,0,0.2330247170291856,1,0.36254521026289277,0,0.2888473087117568,0,0.24248284827450173
55522,True,0.5803985844598105,4515,2020,0,0.7100362285337385,1,0.4540727671884619,0,0.5317199065226019,0,0.5709388122125952
55518,False,0.7701268404300999,1145,1815,0,0.35783028821982954,1,0.21230638581798245,0,0.2122757724435811,0,0.3532102591220009
55519,True,0.311428809753693,4465,1301,0,0.7396249982227348,1,0.6950308193022052,0,0.8199594174142857,0,0.6940897998924771
55528,False,0.7201062632758941,1494,3560,0,0.43876520938114705,1,0.3258529435491577,0,0.1499201381605566,0,0.5160878600869578
55525,False,0.3059262226053499,2385,1970,0,0.5503734528571302,1,0.7615637743493914,0,0.5118903066723871,0,0.7520345853774311
56200,True,0.37906609304918637,1340,1030,1,0.5311888578591738,0,0.5966746680240902,0,0.4914756719472469,0,0.6774395104919615
55528,True,0.2798937367241059,3560,1494,0,0.561234790618853,1,0.6741470564508423,0,0.8500798618394434,0,0.4839121399130422
55524,True,0.29230592368481556,3280,451,0,0.7669752829708144,1,0.6374547897371072,0,0.7111526912882432,0,0.7575171517254983
55521,True,0.5865007246290133,4710,2340,0,0.4279259600311642,1,0.379342818743858,0,0.5729027606531322,0,0.4071464054037562
55521,False,0.4134992753709868,2340,4710,0,0.5720740399688358,1,0.620657181256142,0,0.42709723934686783,0,0.5928535945962439
55520,False,0.7544504764555983,2660,7280,0,0.19111671040909362,1,0.23070264387439499,0,0.41427813510582046,0,0.391643300583006
55520,True,0.24554952354440174,7280,2660,0,0.8088832895909064,1,0.769297356125605,0,0.5857218648941795,0,0.608356699416994
55519,False,0.688571190246307,1301,4465,0,0.26037500177726525,1,0.3049691806977948,0,0.18004058258571431,0,0.3059102001075229
55518,True,0.22987315956990007,1815,1145,0,0.6421697117801705,1,0.7876936141820176,0,0.7877242275564189,0,0.6467897408779991
55522,False,0.4196014155401894,2020,4515,0,0.2899637714662615,1,0.5459272328115381,0,0.4682800934773981,0,0.42906118778740476
56208,True,0.2687048139797691,731,720,1,0.5701935886796358,0,0.7733191685478593,0,0.8319589704887812,0,0.5773063210879917
56208,False,0.7312951860202309,720,731,1,0.42980641132036423,0,0.22668083145214069,0,0.1680410295112188,0,0.42269367891200826
55532,False,0.8234902024384105,1435,3280,0,0.23934328777000302,1,0.2519602264154378,0,0.23560856424232113,0,0.26941234253977564
55531,True,0.7670173629959338,1198,4515,0,0.3615145738748523,1,0.2156719956211318,0,0.1397527691790321,0,0.4270168381533102
55530,True,0.2937995636658761,7280,2685,0,0.7318128767929115,1,0.6748221526941545,0,0.5996933476367049,0,0.6095648751803177
55531,False,0.2329826370040662,4515,1198,0,0.6384854261251477,1,0.7843280043788682,0,0.8602472308209679,0,0.5729831618466898
55532,True,0.17650979756158947,3280,1435,0,0.760656712229997,1,0.7480397735845622,0,0.7643914357576789,0,0.7305876574602244
55530,False,0.7062004363341239,2685,7280,0,0.2681871232070885,1,0.32517784730584554,0,0.4003066523632951,0,0.39043512481968234
55535,False,0.7771504796094953,1175,4465,0,0.23391942483458328,1,0.24219940425902076,0,0.2616643862583352,0,0.2232905862322202
55536,False,0.7343444050066148,4710,1815,0,0.42383527878752136,1,0.22029213539972625,0,0.4634896381167083,0,0.3679879908072734
56211,True,0.41519995391632303,1340,1446,1,0.4679156805586894,0,0.5875328905389684,0,0.6261577725973516,0,0.4806824403658832
55536,True,0.2656555949933852,1815,4710,0,0.5761647212124786,1,0.7797078646002737,0,0.5365103618832917,0,0.6320120091927266
55535,True,0.22284952039050465,4465,1175,0,0.7660805751654167,1,0.7578005957409792,0,0.7383356137416648,0,0.7767094137677798
56211,False,0.584800046083677,1446,1340,1,0.5320843194413106,0,0.4124671094610316,0,0.3738422274026484,0,0.5193175596341169
55540,False,0.5832032889894233,1815,4465,0,0.3085943790939978,1,0.4398745256381619,0,0.4481741372515097,0,0.5148353925952895
55540,True,0.4167967110105767,4465,1815,0,0.6914056209060022,1,0.5601254743618381,0,0.5518258627484903,0,0.4851646074047105
55537,True,0.13671544078200737,7280,1198,0,0.7669097494202823,1,0.8653564224220158,0,0.7312514451595579,0,0.634367841554782
55537,False,0.8632845592179926,1198,7280,0,0.23309025057971766,1,0.13464357757798417,0,0.26874855484044213,0,0.365632158445218
56216,False,0.3919517285726194,1340,1286,1,0.5184445132432411,0,0.48781262886578036,0,0.6844735347608473,0,0.35971754175835624
56216,True,0.6080482714273806,1286,1340,1,0.4815554867567588,0,0.5121873711342196,0,0.3155264652391527,0,0.6402824582416438
55541,False,0.5007601095153387,3280,7280,0,0.3981032062347589,1,0.43097234111232763,0,0.779872318128688,0,0.47697611246901905
55541,True,0.49923989048466133,7280,3280,0,0.6018967937652411,1,0.5690276588876724,0,0.220127681871312,0,0.523023887530981
56944,False,0.6745965532873166,497,1120,0,0.38634425946193984,1,0.46336383239349044,0,0.47300076246709066,0,0.4797340417319065
55543,False,0.4537047630876205,7280,4465,0,0.5837335821876618,1,0.5509754610731983,0,0.3008846499524733,0,0.5717440978513485
56950,False,0.1226708710482211,1085,962,0,0.7925552084258238,1,0.9098016544456986,0,0.9083096244857545,0,0.8426379957442889
56938,True,0.8102837821710474,913,982,0,0.2041168721486011,1,0.1582132100470266,0,0.2956459004582978,0,0.3062027965426793
56937,True,0.2881583036799139,970,971,0,0.5793525549869711,1,0.8006728065907027,0,0.5150339230669475,0,0.4310767408357909
56936,True,0.21718702836411607,495,766,0,0.6373799429707787,1,0.7645878044704199,0,0.4747915328298973,0,0.6226221207743893
56937,False,0.7118416963200861,971,970,0,0.42064744501302886,1,0.19932719340929728,0,0.4849660769330525,0,0.568923259164209
56950,True,0.877329128951779,962,1085,0,0.2074447915741762,1,0.0901983455543014,0,0.0916903755142455,0,0.1573620042557111
56938,False,0.1897162178289526,982,913,0,0.7958831278513989,1,0.8417867899529734,0,0.7043540995417021,0,0.6937972034573208
55543,True,0.5462952369123795,4465,7280,0,0.4162664178123382,1,0.4490245389268018,0,0.6991153500475267,0,0.4282559021486515
56944,True,0.3254034467126834,1120,497,0,0.6136557405380602,1,0.5366361676065096,0,0.5269992375329093,0,0.5202659582680935
